arg-id,comment-id,argument
A1509739285385457673_0,1509739285385457673,@GlenMathanのボットの自動コメントは差別化できて良いと思う。
A1509833088574328837_0,1509833088574328837,白いもふもふ https://t.co/eqpOYMsyVw
A1509854411614732292_0,1509854411614732292,https://t.co/0CmfqmccoI
A1509885384511025152_0,1509885384511025152,@WasephVoxx 顔をたくさん舐められたよ。
A1509885582175989767_0,1509885582175989767,@SquishyWishyBoo ふわふわ〜
A1377908114955989002_0,1377908114955989002,また毛の話してる…(´・ω・`)
A1377909615040471043_0,1377909615040471043,人生には前沢牛を食べる機会もある。
A1377910991703343108_0,1377910991703343108,スーパー発達週間だ。発達していくぞ！
A1377910991703343108_1,1377910991703343108,「発達障害」関連書籍を無料公開｜翔泳社の本 https://t.co/gfFNXMkdMK
A1377918525088522245_0,1377918525088522245,ヒトの進化に関する証拠が内陸部で見つかったことを示す記事: 'ヒトの進化：初期人類の行動を示す証拠が内陸部で見つかった | Nature | Nature Portfolio' https://t.co/3krFuEGc1w
A1377928352799940614_0,1377928352799940614,私は『Let me make an excuse』を出版しました。https://t.co/WnSYz0zxdB
A1377938839155601416_0,1377938839155601416,津軽弁での『Among Us』があったら絶対に見たい。
A583785818835124225_0,583785818835124225,広島と岡山の境界にある福山市は、普段は両県民の立ち入りが制限されているが、毎年五月の「福山ばら祭」の際には特別に一般開放される。この祭りのときだけ、両県民は争いを止め協調することができる。
A583786492692037633_0,583786492692037633,「ぎょう虫検査」の義務づけが2016年4月で廃止されたことに対し、ネット上で惜しむ声が上がっている。 #ldnews http://t.co/RYsDlGfOLH
A583788507954454528_0,583788507954454528,@kitaindia ありがとうございます！phaさんの文体に憧れています！
A1245871605349154818_0,1245871605349154818,タイバニ2期が楽しみです！
A583789851989774337_0,583789851989774337,髪が伸びすぎているので、そろそろ切ろうかな。
A1245879694374797312_0,1245879694374797312,Amazon欲しいものリストで購入していただいたハチミツが届きました。ご支援ありがとうございます。ツキノワグマの探索行動を増やし、退屈な時間を減らすために活用させていただきます。
A1245886196888137728_0,1245886196888137728,アカモジホコリの変形体の動きを観察。変形体の一部でも到達していれば、広範囲の移動も楽にできます。左にいたかと思うとすぐ右に。ワープするようにも見えます。すごい能力です。どこでもドアっぽい。
A1245890029789962240_0,1245890029789962240,日本の学校は論理的思考や科学的思考を十分に教えていない。
A1245890029789962240_1,1245890029789962240,文科省の要領に合致することだけを教えており、クリティカルシンキングが欠けている。
A583807783419514880_0,583807783419514880,マスクを付け忘れてオフィスまで来たが、花粉が少なかったのでよかった。
A1245891345438380033_0,1245891345438380033,国民にCivを配布すれば、自発的ロックダウンが発生しそうだ。
A1245898153607319553_0,1245898153607319553,RT @miyahancom: その一方でまだ SSL 3.0 をサポートしている旧弊社の懐の深さよ。ところでプードルは好きかい？
A1245898153607319553_1,1245898153607319553,「Microsoft Edge 82」も公開中止 ～TLS 1.0/1.1のデフォルト無効化は7月の「Edge 84」に - 窓の杜 https…
A1245906862584639488_0,1245906862584639488,なぜ忍者を走らせない。
A1245906862584639488_1,1245906862584639488,電車の窓が「透明液晶」に。北京地下鉄で運行開始 - Engadget 日本版 https://t.co/crWKsYedca
A583830419788865536_0,583830419788865536,恵比寿でランチを食べている。100円にも満たないパスタだが、だからウソではない。
A1245922519393034242_0,1245922519393034242,自分のために子どもに呪いをかけ続けてきた人だけが出せる凄みがある言葉。
A1245922519393034242_1,1245922519393034242,ひきこもり親子、関係悪化に一定のパターン。禁句は「あなたのため」。
A1245930678660677633_0,1245930678660677633,「バグでないものにバグという言葉を使うのをやめてください」と伝えたところ、「一般人は意味がわからないことを『バグ』と言うんです」と言われました。
A1245930678660677633_1,1245930678660677633,『バグ』という言葉をカジュアルに使うとエンジニアのモチベーションが下がって辞めるので使わないでください。
A1245931434004496387_0,1245931434004496387,一般人が「バグ」という言葉を使うのはよくあることだ。
A1245931434004496387_1,1245931434004496387,エンジニアとコミュニケーションする立場の人が「一般人」と言えるかどうかは疑問である。
A1245935930646487040_0,1245935930646487040,患者が「風邪です」と言って看護師が問診せずに医者にそのまま伝えるのは問題である。
A1245935930646487040_1,1245935930646487040,エンジニアの感情だけでなく、重大なエラーの原因となるため、素人からヒアリングする人は正確に現象を記述して伝えるべきである。
A1245937983779254273_0,1245937983779254273,はてなのスタースパムが進化し、スパムURLが一切ないものが現れている。
A1245945253313384451_0,1245945253313384451,PTSDの3つの主症状が全て当てはまってしまい、怖い。
A1245966599036649473_0,1245966599036649473,アザラシの赤ちゃんがすくすく育つのを見ることが、私の唯一の楽しみです。
A583898072800854019_0,583898072800854019,若い頃の福沢諭吉が非常にイケメンで驚いた。
A1245986674330308608_0,1245986674330308608,免疫総論が『はたらく細胞』のおかげで理解しやすくなったのはすごい。
A1245987133350797313_0,1245987133350797313,顆粒球を構成している好中球、好酸球、好塩基球を知っていると「ああ、あいつか…」となるのは、よく考えるとすごい体験である。
A1245998829695950850_0,1245998829695950850,泣かないでマイメロ…😭
A1246000432154955777_0,1246000432154955777,免疫グロブリンの可変部は遺伝子再構成によって形成される。生物の仕組みは驚異的だ。
A1246007802415497216_0,1246007802415497216,マリーランドの白い悪魔、とうとう駆除される。
A583928631547703296_0,583928631547703296,山手線が混みすぎている。
A583929716173701120_0,583929716173701120,神田で荷物をおろせるだろうか。
A583937252788740097_0,583937252788740097,秋が来ています！人が多いです！
A1246023843543568384_0,1246023843543568384,ビリビリに裂けた股引を見せることで減収の証明になりますか？
A1246026654121472001_0,1246026654121472001,@Ni_nja 今月は2回遅刻したので、その分収入が減っているはずです。
A583945618286063616_0,583945618286063616,プレイ時間が3時間もかかるボードゲームが始まろうとしている。
A1246029305542373378_0,1246029305542373378,免疫系の話を聞くと、生き物がそんなこともできるのかと驚いてしまう。
A1246029479903817728_0,1246029479903817728,利根川進は本当にすごい。
A1246033842823032834_0,1246033842823032834,本当に困窮しているなら、恥を捨てて全裸で土下座できるはずという理屈で、役所で全裸土下座の列が作られるのを見たい。
A583952816865157120_0,583952816865157120,関西人が焼くお好み焼きです。
A1246036524233158656_0,1246036524233158656,古紙に印刷された「ふたなり」という単語の風情
A583961137428865024_0,583961137428865024,@deeeki でーきさんのベッドを荒らして帰ります(^ ^)
A1246057738670452742_0,1246057738670452742,fight or flight https://t.co/1KFHiwmjGw
A1246068342089113605_0,1246068342089113605,お前が暗いよｗｗｗ
A1246069217398382599_0,1246069217398382599,@mosayagi1 ごめんなさい。
A1246070712961347585_0,1246070712961347585,マイメロ、これは美味しんぼなら血祭りになってたな。
A583997196091039744_0,583997196091039744,ゆる飲みが全然ゆるくなく、ギークが集まっていた。
A584051492530688000_0,584051492530688000,不適切なコメントが含まれています。
A584142761445629956_0,584142761445629956,家人が主催する英語塾では、超初級から大学院進学準備までのコースを提供しています。英語のやり直し、海外就職、外資転職、留学希望の方におすすめです。
A1113994244639694853_0,1113994244639694853,ラブライブは遊びじゃない！！！
A1113996537174970368_0,1113996537174970368,研究者によると、人にかまってもらいたいときだけ反応するという。知ってた…😭
A1114025686270976005_0,1114025686270976005,『かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜』第7話を見ました。
A1114032577827024896_0,1114032577827024896,『かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜』第08話を見ました。
A1114038567809048576_0,1114038567809048576,バッテリーを外す際にドライヤーを使うのはさすが四宮財閥。
A1114038567809048576_1,1114038567809048576,かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜 第09話を見ました。
A1114043021601853440_0,1114043021601853440,ラブライブ乗っ取りの犯人は、前科のあることほのうみの生徒会ではないか。
A1114078431526809600_0,1114078431526809600,RT @gggpengggg: 差分もあげとくね。 https://t.co/3fPlNPWjCO
A1776192983505010953_0,1776192983505010953,@sooomastream ナイス判断👍
A1114123666034311168_0,1114123666034311168,https://t.co/fMDDpGivzg
A1114126111196078081_0,1114126111196078081,https://t.co/KUbIIWFfAa
A1776224617419657528_0,1776224617419657528,モダンケン練習: https://t.co/GofajHSs7P
A1776225467483435330_0,1776225467483435330,暖かくなってきた。
A1114156073500401664_0,1114156073500401664,藤原書記…っ！！！
A1114156569674039298_0,1114156569674039298,仲良し警察の者だ👮‍♂️
A1114156569674039298_1,1114156569674039298,かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜 第10話 を見ました https://t.co/Xk7KdTbm09 #かぐや様
A1114161947140870144_0,1114161947140870144,早坂さん…素敵だ…😭
A1114161947140870144_1,1114161947140870144,かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜 第11話 を見ました https://t.co/ApnFvyy1CN #かぐや様
A1114165570717356032_0,1114165570717356032,令和元年年末スペシャルマッチ❗キュルルちゃん(けものフレンズ) vs 冬木くん(みなみけ)🥊
A1114180386148503552_0,1114180386148503552,かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜 第12話を見ました。
A1114180421158408192_0,1114180421158408192,アニメ『かぐや様は告らせたい〜天才たちの恋愛頭脳戦〜』の視聴ステータスを『見た』にしました。
A1776263273698197696_0,1776263273698197696,ラシードの技が画面に風が残っているときに強化されることは、あまり知られていない。
A1114184789152559104_0,1114184789152559104,RT @CHINZURI: #平成最後に自分の代表作を貼る
A1114184789152559104_1,1114184789152559104,①これを持ち込みしてデビューしました☆
A1114184789152559104_2,1114184789152559104,②2012年発売の初単行本！
A1114184789152559104_3,1114184789152559104,③当時掲示板等で度々話題になっていたようです
A1114184789152559104_4,1114184789152559104,④自分の中で最近のお気に入り♡ https://t.co/QG40j1kY6T
A1114186219552776192_0,1114186219552776192,RT @Swaps4: 初音ミクがこんなに怖いとは知らなかった... https://t.co/WTxnWwoTtT
A1114189312227024896_0,1114189312227024896,PowerBeats Proは良さそうだ。
A1114200104469061632_0,1114200104469061632,ナデ様の指輪について、真っ先に鈴木を騙して犠牲にしない塚地の人徳が際立っている。
A982046073098326016_0,982046073098326016,今日も1日 https://t.co/BPhDfsMXiz
A982047932277862400_0,982047932277862400,YouTubeは言語学習者にとって有用である。
A982047932277862400_1,982047932277862400,“CaptionPop” https://t.co/oMT0fSwQnu
A982050220216233984_0,982050220216233984,ニートの定義が厳密すぎて多くの場合に名前解決ができない問題がある。
A982050220216233984_1,982050220216233984,この問題に対処するために、ニートオルタという拡張概念を導入したい。
A982059898656636928_0,982059898656636928,リモートワークのオシャレ感を感じさせないmtane0412さんのビジュアル。
A982059898656636928_1,982059898656636928,“会社をリモートワーク主体に変えていきます - WebサイトやCMSの静的化を御支援するfeedtailor社長ブログ” https://t.co/kXPm7hD1cg
A982079408830844928_0,982079408830844928,PS3でスパコンを組んでいた時代があった。
A982096531191926784_0,982096531191926784,平昌の時と同じ地図素材だ。
A982096531191926784_1,982096531191926784,これは意図的に削られたのではなく、元々の素材に入れ忘れていたのだろう。
A982096531191926784_2,982096531191926784,誰も日本に興味がないため、気がつかなかったのだと思う。
A982113051619946498_0,982113051619946498,ラズパイに電源を入れた。SDカードからWiFi設定ができるのは便利だ。
A982116194441314304_0,982116194441314304,後進国の辛さ
A982116194441314304_1,982116194441314304,海賊版サイト：遮断要請へ　政府、著作保護に「緊急避難」 - 毎日新聞 https://t.co/QUbQiNlHW1
A982192528173613057_0,982192528173613057,僕が会社で怒鳴られて泣きながら生きていた時、Web PKIではめまぐるしい攻防が行われていた。
A982197228621086721_0,982197228621086721,ビッグバンに感謝🙏 #東雲めぐ
A982197228621086721_1,982197228621086721,https://t.co/xJezcOsDXz
A982198441265676289_0,982198441265676289,前世でどれだけの徳を積んだら自分の妹が東雲めぐになるんだろうか。
A982200359689990148_0,982200359689990148,ごっつ盛りのうまさを思い出してしまった。
A982221620394606592_0,982221620394606592,知りたいことの答えが載っていそうだが、価格が高い。大学生が無料で論文を閲覧する方法はないだろうか。
A982387916939939842_0,982387916939939842,私のMacが壊れた。 https://t.co/sinUo1OabG
A982394175248314369_0,982394175248314369,外付けディスプレイを使っている分には問題ないので、修理に出すかどうか悩んでいる。
A850136127730311168_0,850136127730311168,ESOでGoogle日本語入力を使うと入力がうまくいかないので、標準IMを使うことにした。
A850136127730311168_1,850136127730311168,DMM GAMESにレポートしても問題が解決しそうにない。
A850139440357834752_0,850139440357834752,愛媛県の若者が遊びに行く場所についての話題。
A850148585341636608_0,850148585341636608,歌舞伎部の主人公、ホノカチャンの感！
A850151061960749056_0,850151061960749056,クロックワークプラネット
A850151061960749056_1,850151061960749056,これがニーアオートマタ…
A850155136945197057_0,850155136945197057,オートマタ技術の進化を感じることができる。
A850156412164616192_0,850156412164616192,月がきれい、川越が舞台なのか？
A850157920088150017_0,850157920088150017,家族でガストに行くのはちょっときついな…。
A850161698749243392_0,850161698749243392,地上波にこんな綺麗なものを流すな！
A850186442852716545_0,850186442852716545,ESOの序盤のオススメの金策が空き巣というのはモラルに反する。
A850219143160659968_0,850219143160659968,インスタントメッセンジャーをメールと呼ぶのは許されない。
A850226063099666437_0,850226063099666437,暑い…
A850230660136452096_0,850230660136452096,IFTTTの読み方は「イフト」で決着していたのか。
A1644289457301131264_0,1644289457301131264,くたびれたおっさんなのにクラムチャウダーにハマってしまった。
A1644290256181825537_0,1644290256181825537,ファビラチコはチーターとほぼ同じタイムで、本当にすごい。
A1644290788703219713_0,1644290788703219713,@yumemakura00 絶対減塩味噌汁を食べてろって思われてるよ！
A850302737837412352_0,850302737837412352,炭水化物を抜くと宣言すると、実際に抜いたことがない人からの適当な情報が集まってくるのが面白い。
A850309443388452865_0,850309443388452865,支援を受けられぬまま亡くなった発達障害者についての述懐 - decinormal (293 users) https://t.co/LS4dSAnZmz
A850320711650496512_0,850320711650496512,アリスと蔵六を録画予約しました。[TOKYO MX1 4/9(日) 22:30]
A850323871597285377_0,850323871597285377,することがないので寝ることにする。
A1644352261819367425_0,1644352261819367425,Map3DJの最後の試練がスムーズにいけば1分前半でクリアできるが、難しい。
A1644352261819367425_1,1644352261819367425,とりあえずSuperkuを超えた。
A850477421077733376_0,850477421077733376,やめるのだフェネック！の後に普通に自分の言葉で説明してるのが面白い。
A850477421077733376_1,850477421077733376,#やめるのだフェネックで学ぶ防災シリーズ - Togetterまとめ (7 users) https://t.co/hfnzcpBPJS
A850497627452051456_0,850497627452051456,開口一番で大きな猫が暴れていて笑った。 #渡辺篤史の建もの暖房
A1512220737633136640_0,1512220737633136640,メルカリに商品を出すのを手伝っていたら、いつの間にか山に入って椿を狩っていた。
A1512270047112482818_0,1512270047112482818,@fit_Ohtsuki シャンプーいいですね！タネ集めないと…
A1512445655033122818_0,1512445655033122818,事変レウスソロやっと倒した！動きを把握していても、ワンミスで死ぬから怖い。
A1380434430628536321_0,1380434430628536321,マイメロディとチャットでお話できるよ♪ #マイメロディ #マイメロ #マイメロセラピー #トークチャット https://t.co/frzcq3FdLa
A1380666864674631681_0,1380666864674631681,久々に配信できる！
A1248413402218692610_0,1248413402218692610,牧瀬ボリスが救われたということは…まゆりィィィ……！！😭
A1248423917628223492_0,1248423917628223492,新作情報も！「ねんどろいどどーる 初音ミク」4月9日（木）ご予約開始♪ | フィギュアメーカー・グッドスマイルカンパニー勤務　『カホタンブログ』
A586341297746616320_0,586341297746616320,Xeoryのクローズアップ記事でカテゴリーイメージが表示されないのは仕様かバグか分からなかったので、お問い合わせしました。お忙しいところすみません。
A586341389249617920_0,586341389249617920,コードが読めれば、AI技術の理解が深まる。
A1248425518300409856_0,1248425518300409856,家にずっといると気が滅入るという人もいるが、閉じこもり続けると心が壊れて家の中にしかいられなくなることがある。
A1248428335346016259_0,1248428335346016259,安定のロシア https://t.co/nvnoleoUN5
A1248442937605648384_0,1248442937605648384,危機の心理学を学ぶのは楽しかった。危機的状況における心理学的知見を集めたが、今後さらに整理され体系化される分野だと思う。
A1248443293240717317_0,1248443293240717317,リスクコミュニケーションについて学ぶことが重要である。
A1248443293240717317_1,1248443293240717317,勉強しない人々に対する感情的な反発があるため、リスクコミュニケーションは難しいと感じる。
A1248445162964930560_0,1248445162964930560,絶対に分かり合えない人の行動をどうコントロールするかという視点で見てしまう。
A1248445565832056833_0,1248445565832056833,公教育を通じて一人一人の意識を高めることは可能だが、大人になってから勉強を避ける人々へのアプローチが課題である。
A1248457302782275590_0,1248457302782275590,クロミに投票しました。みんなも投票しよう！
A1248457621956222983_0,1248457621956222983,みんなの投票でマイメロを倒そう！
A1248464946276356097_0,1248464946276356097,Kyashカードが郵送中です。
A1248470391674114053_0,1248470391674114053,RT @Melody_Mariland: きょうからキャラクター大賞の投票が始まったよ♪ みんな応援してね♪ #キャラクター大賞 https://t.co/yOgmiknkrS https://t.co/xhwBbgFRyZ
A1248470408564629504_0,1248470408564629504,マイメロのやつに関するコメント。
A1248477649590091784_0,1248477649590091784,ネアンデルタール人の繊維技術に関する直接的な証拠とその認知的および行動的な意味についての研究が発表された。 / “Direct evidence of Neanderthal fibre technology and its cognitive and behavioral implications | Scientific Reports” https://t.co/z2ANDois1p
A1248479758112808963_0,1248479758112808963,社会的地位の高いニホンザルは、温泉に入る優先権を持つ。ニホンザルにとって冬の温泉は上位の個体が支配する資源のひとつである。
A1248488226274168836_0,1248488226274168836,“HDMI入力をRaspberry Piで駆使する - 犬アイコンのみっきー” https://t.co/4JZgpkZND7
A1248493312421449731_0,1248493312421449731,僕の体調も自然の一部だ。
A586421157001216000_0,586421157001216000,チリチリおばけ現る https://t.co/DENuuoUqk7
A1248510293027606530_0,1248510293027606530,今日は真菌感染症について読んでいるが、身に覚えがありすぎる。
A1248512298836054022_0,1248512298836054022,面白そう。
A1248512298836054022_1,1248512298836054022,“自宅待機で暇ならやってほしい珠玉のエロゲー” https://t.co/YBwDuVitby
A1248515257896591360_0,1248515257896591360,真菌感染を防ぐためには毎日風呂に入ることが重要である。
A1248515257896591360_1,1248515257896591360,一流のハッカーになるためには、時間管理が重要である。
A1248523659045552129_0,1248523659045552129,真菌感染症はヒトと真菌の真核生物同士の戦いなので、開発できる薬が限られている。
A1248525231368495104_0,1248525231368495104,変異の速いウイルスは怖いが、細菌や真菌も免疫を回避する防御機構が巧妙である。
A1248525231368495104_1,1248525231368495104,ウイルス、細菌、真菌がそれぞれ免疫を回避するために進化していることに驚かされる。
A1248530895239143424_0,1248530895239143424,ポッドキャストアワードで宇垣美里さんと竹中直純さんのコメントと舛田淳さんの総評をいただけたので非常に嬉しいです。これからも論文紹介と趣味の話を続けていきます。
A1248532201227956224_0,1248532201227956224,サイヤ人にとって、女性の月経周期と満月のブルーツ波が雄間闘争と繁殖戦略に大きな意味を持つと考えがちだが、女性も大猿化する。
A1248532577998082050_0,1248532577998082050,ツフル人の科学力によって、大猿化のジェンダーギャップが解消され、戦闘要員を増やすことができたという解釈も可能である。
A1248534871166730240_0,1248534871166730240,ヒカキンを天皇に望む声が大きい。
A1248535910158749696_0,1248535910158749696,洪水、地震、感染症が発生するたびに「やったか！？」という気持ちになる。
A1248539387186446336_0,1248539387186446336,高齢出産の自閉症リスクは、加齢した卵子を使うことがリスク因子である。
A1248539387186446336_1,1248539387186446336,精子は生産し続けるが、精子のエピジェネティックな修飾がリスク因子である。
A1248539644884422657_0,1248539644884422657,@mosayagi1 https://t.co/QYUgYbBJOz
A1248540324332318725_0,1248540324332318725,中国新聞が島根と鳥取を間違えたが、山陽と山陰にはそもそも一体感がない。
A586460681848795137_0,586460681848795137,5月2日は新潟に行こう。
A586461683251486720_0,586461683251486720,不適切なコメントが含まれているため、削除されました。
A586464427290992640_0,586464427290992640,明日梅田に着いたら、まず銭湯に行く。
A586466020350562304_0,586466020350562304,最悪の場合、二日目は大阪のコワーキングスペースで仕事するのも良いかもしれない。
A1248573533959012352_0,1248573533959012352,80年代の本では、同性愛が性倒錯のカテゴリーで議論されていることに時代を感じる。
A586512877516754944_0,586512877516754944,夜行バスに初めて乗る。
A586516050990084096_0,586516050990084096,AIはエネルギー・グリッドを最適化し、無駄と二酸化炭素排出を削減するのに役立つ。
A586521767067303940_0,586521767067303940,IIJMIOのミニマムスタートプランを使っているが、容量が増えても使い切れないことが多い。
A586521767067303940_1,586521767067303940,最近は消費量が増えて2GBの容量に対して1.2GBくらい使うようになったが、4/1から3GB使えるようになった。
A586521962626727941_0,586521962626727941,ずっとオフにしているので、月の使用量がわからない。
A586521962626727941_1,586521962626727941,ちょっとオンにしてみよう。
A1248605576096968704_0,1248605576096968704,岩手県の優勝を祝うための特別なイベントが必要である。
A1248607910076108800_0,1248607910076108800,ふたりとも本当におめでとう！今年も素敵な高校生活になりますように。 #保登心愛誕生祭2020 #富樫源次生誕祭2020
A586527086958903297_0,586527086958903297,まだ乗車するんですね…。
A1248621919844233221_0,1248621919844233221,SIGMA fpの匂いにつられて素敵なScrapboxを見つけた。 https://t.co/tLGV0lxdrl
A1248623272897286147_0,1248623272897286147,Sigma fpは動画AFの遅さがあっても欲しくなるほど魅力的である。
A586656859068608512_0,586656859068608512,24時間営業のスーパー銭湯に行こうとしたが、夜の街で早朝の客引きに捕まり続けて諦めた。
A586659537425281025_0,586659537425281025,エスカレーターは右側に立つべきだ。
A586670655933788161_0,586670655933788161,狛犬…ねこ？ https://t.co/pT2qJPEE1n
A586677838230589440_0,586677838230589440,スタバで初めてドヤリングをした。
A586678951059202048_0,586678951059202048,客引きを避けるのに疲れたので、午後までここで休むつもりです。
A1116529881334964224_0,1116529881334964224,RT @itukayomu: https://t.co/vuWkGDZJU6
A1778622120765100108_0,1778622120765100108,結石クラスタに朗報: https://t.co/VwGC8RoTPn
A1116540292952252417_0,1116540292952252417,多産が判明した時点で中絶は可能なのか？ / https://t.co/HHNkDDZ9PT
A1116542923741392896_0,1116542923741392896,みもりん、よかった…😭
A1116543665550159875_0,1116543665550159875,みもりんがオカダ姓になるなら、これからはオカリンと呼ばれるね。
A1116544277822132227_0,1116544277822132227,異能の力で全てのバイアスを消去した結果、自己肯定バイアスを失った人類は全員重度の鬱になり、経験則からの危険予期ができなくなって絶滅する未来が見える。
A1116569891803287556_0,1116569891803287556,冴えない彼女の育てかた #6 を見ました。 https://t.co/TFT1p9QCI0 #saekano
A1116581547203710977_0,1116581547203710977,新社会人になった3号くん。
A1116581819833405445_0,1116581819833405445,専門性の高い仕事
A1778694199401193572_0,1778694199401193572,@yumemakura00 https://t.co/X9FR5vfETB
A1778730229772718253_0,1778730229772718253,素敵な誕生日イラストをありがとうございます！ルーブルで見るのが楽しみです。
A1778732927020642525_0,1778732927020642525,クロイロコウガイビルが風呂場にいた！
A1778732927020642525_1,1778732927020642525,写真を上げようとしたが、虫が苦手な人もいるのでやめた。
A1116670385557315591_0,1116670385557315591,澤村スペンサー英梨々は絶対渡さない！(31歳・無職)
A1116670385557315591_1,1116670385557315591,冴えない彼女の育てかた #7 を見ました https://t.co/6G2mDFvfiu #saekano
A1116691951678558213_0,1116691951678558213,澤村スペンサー英梨々ちゃん……😭
A1116691951678558213_1,1116691951678558213,冴えない彼女の育てかた #8 を見ました https://t.co/hEeQKuuS5V #saekano
A1116714550890512384_0,1116714550890512384,スペンサー！！😭
A1116714550890512384_1,1116714550890512384,冴えない彼女の育てかた #9 を見ました https://t.co/NM40VXyIw9 #saekano
A1116720702743293952_0,1116720702743293952,倫也が憎い…神に選ばれたとしか思えない。
A1116720702743293952_1,1116720702743293952,冴えない彼女の育てかた #10 を見ました。
A1778885294751985827_0,1778885294751985827,この街は何も変わらないな。
A1778894926564184475_0,1778894926564184475,SUICAへの移行を忘れていたので、急いでPASMOを入れた。🥲
A1778906385796964616_0,1778906385796964616,会場を下見した。 https://t.co/kdFhdV7paH
A1778909481897976041_0,1778909481897976041,東京では、特に意識しなくても簡単に移動できる。
